pathogen_type,iso3_country,canonical_organism,canonical_drug,static_burden_midpoint,evolutionary_trajectory_slope,n_tested_total,low_n_flag,cluster_id,cluster_label,version,date_added,burden_percentile,trajectory_percentile,composite_priority_score,typology_label,typology_rank,methodology
fungal,GBR,Candida tropicalis,Flucytosine,0.3333333333333333,-1.750000000000344,8,True,2,cluster_2,v1,2026-07-08,94.83695652173914,99.30124223602485,97.06909937888199,high_burden_high_trajectory,11,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,FRA,Candida guilliermondii,Itraconazole,0.5,-0.4999999999999859,2,True,3,cluster_3,v1,2026-07-08,98.87422360248446,94.95341614906833,96.9138198757764,high_burden_high_trajectory,12,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,ITA,Candida krusei,Flucytosine,0.4318181818181818,-0.500000000000231,3,True,3,cluster_3,v1,2026-07-08,98.05900621118012,95.72981366459628,96.8944099378882,high_burden_high_trajectory,13,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,AUS,Cryptococcus neoformans var. grubii,Flucytosine,0.4210526315789473,-0.5000000000002315,3,True,3,cluster_3,v1,2026-07-08,97.82608695652173,95.88509316770187,96.8555900621118,high_burden_high_trajectory,14,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,FRA,Candida guilliermondii,Posaconazole,0.5,-0.333333333333324,2,True,3,cluster_3,v1,2026-07-08,98.87422360248446,93.16770186335404,96.02096273291926,high_burden_high_trajectory,15,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,CHL,Candida krusei,Flucytosine,0.375,-0.5000000000000615,3,True,3,cluster_3,v1,2026-07-08,96.42857142857143,95.53571428571429,95.98214285714286,high_burden_high_trajectory,16,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,HUN,Aspergillus niger,Itraconazole,0.625,-0.269230769230787,8,True,3,cluster_3,v1,2026-07-08,99.72826086956522,92.2360248447205,95.98214285714286,high_burden_high_trajectory,17,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,SVN,Aspergillus niger species complex,Itraconazole,0.6666666666666666,-0.201492537313428,6,True,3,cluster_3,v1,2026-07-08,99.9223602484472,90.99378881987577,95.45807453416148,high_burden_high_trajectory,18,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,HUN,Candida krusei,Flucytosine,0.3636363636363636,-0.4999999999999273,6,True,3,cluster_3,v1,2026-07-08,96.19565217391305,94.56521739130434,95.38043478260869,high_burden_high_trajectory,19,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,MEX,Cryptococcus neoformans var. grubii,Flucytosine,0.2884615384615384,-1.000000000000462,11,True,0,cluster_0,v1,2026-07-08,92.46894409937887,98.21428571428571,95.34161490683229,high_burden_high_trajectory,20,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,DEU,Aspergillus niger species complex,Itraconazole,0.4615384615384615,-0.2691645133505896,26,True,3,cluster_3,v1,2026-07-08,98.21428571428571,92.15838509316771,95.1863354037267,high_burden_high_trajectory,21,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,GBR,Aspergillus fumigatus,Itraconazole,0.2777777777777778,-0.999999999999662,18,True,0,cluster_0,v1,2026-07-08,91.80900621118012,97.59316770186336,94.70108695652175,high_burden_high_trajectory,22,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,DEU,Candida krusei,Flucytosine,0.275,-0.6428571428569918,20,True,0,cluster_0,v1,2026-07-08,91.61490683229813,96.73913043478261,94.17701863354037,high_burden_high_trajectory,23,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,FRA,Aspergillus niger species complex,Itraconazole,0.5,-0.1428571428571371,6,True,3,cluster_3,v1,2026-07-08,98.87422360248446,89.28571428571429,94.07996894409938,high_burden_high_trajectory,24,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,AUS,Aspergillus niger species complex,Itraconazole,0.4117647058823529,-0.1551383399209537,34,True,3,cluster_3,v1,2026-07-08,97.59316770186336,89.82919254658384,93.7111801242236,high_burden_high_trajectory,25,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,DEU,Cryptococcus neoformans var. grubii,Posaconazole,0.3333333333333333,-0.176775610542583,3,True,3,cluster_3,v1,2026-07-08,94.83695652173914,90.6055900621118,92.72127329192547,high_burden_high_trajectory,26,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,ROU,Candida lusitaniae,Posaconazole,0.3333333333333333,-0.1666666666666682,3,True,3,cluster_3,v1,2026-07-08,94.83695652173914,90.13975155279503,92.48835403726709,high_burden_high_trajectory,27,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,ISR,Candida krusei,Flucytosine,0.25,-0.4000000000000017,6,True,0,cluster_0,v1,2026-07-08,89.63509316770187,94.17701863354037,91.90605590062111,high_burden_high_trajectory,28,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,ARG,Candida lusitaniae,Posaconazole,0.3333333333333333,-0.1326530612244983,3,True,3,cluster_3,v1,2026-07-08,94.83695652173914,88.74223602484473,91.78959627329193,high_burden_high_trajectory,29,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,COL,Candida tropicalis,Itraconazole,0.1666666666666666,-1.529446844528451,6,True,0,cluster_0,v1,2026-07-08,83.73447204968944,99.22360248447205,91.47903726708074,high_burden_high_trajectory,30,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,SGP,Candida dubliniensis,Itraconazole,0.1666666666666666,-1.5000000000001836,2,True,0,cluster_0,v1,2026-07-08,83.73447204968944,99.06832298136646,91.40139751552795,high_burden_high_trajectory,31,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,PAN,Candida albicans,Posaconazole,0.2285714285714285,-0.3999999999999266,35,True,0,cluster_0,v1,2026-07-08,88.35403726708074,93.86645962732919,91.11024844720497,high_burden_high_trajectory,32,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,SVN,Cryptococcus neoformans var. neoformans,Itraconazole,0.2142857142857142,-0.5000000000000479,4,True,0,cluster_0,v1,2026-07-08,87.03416149068323,95.1863354037267,91.11024844720497,high_burden_high_trajectory,33,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,SVK,Candida glabrata,Voriconazole,0.3125,-0.0944640805238422,16,True,3,cluster_3,v1,2026-07-08,93.7888198757764,86.72360248447205,90.25621118012423,high_burden_high_trajectory,34,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,CHN,Candida tropicalis,Posaconazole,0.1641791044776119,-0.7500000000000122,67,True,0,cluster_0,v1,2026-07-08,82.84161490683229,97.20496894409938,90.02329192546583,high_burden_high_trajectory,35,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,COL,Candida tropicalis,Posaconazole,0.2,-0.3529446844527267,10,True,0,cluster_0,v1,2026-07-08,85.9860248447205,93.55590062111801,89.77096273291926,high_burden_high_trajectory,36,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,COL,Cryptococcus neoformans var. grubii,Itraconazole,0.15,-0.529446844527029,7,True,0,cluster_0,v1,2026-07-08,82.22049689440993,96.66149068322981,89.44099378881987,high_burden_high_trajectory,37,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,GRC,Candida krusei,Flucytosine,0.1666666666666666,-0.4999999999999742,2,True,0,cluster_0,v1,2026-07-08,83.73447204968944,94.79813664596274,89.2663043478261,high_burden_high_trajectory,38,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,FRA,Candida lusitaniae,Posaconazole,0.25,-0.1337281359134529,12,True,3,cluster_3,v1,2026-07-08,89.63509316770187,88.81987577639751,89.2274844720497,high_burden_high_trajectory,39,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,ISR,Candida lusitaniae,Posaconazole,0.3333333333333333,-0.0540540540540457,3,True,3,cluster_3,v1,2026-07-08,94.83695652173914,82.7639751552795,88.80046583850933,high_burden_high_trajectory,40,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,CHN,Candida glabrata,Voriconazole,0.1272727272727272,-0.9176681067160553,55,True,0,cluster_0,v1,2026-07-08,80.12422360248446,97.43788819875776,88.78105590062111,high_burden_high_trajectory,41,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,CHN,Candida glabrata,Posaconazole,0.1272727272727272,-0.7588340533580228,55,True,0,cluster_0,v1,2026-07-08,80.12422360248446,97.32142857142857,88.72282608695652,high_burden_high_trajectory,42,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,CHN,Candida glabrata,Itraconazole,0.1272727272727272,-0.7588340533580228,55,True,0,cluster_0,v1,2026-07-08,80.12422360248446,97.32142857142857,88.72282608695652,high_burden_high_trajectory,43,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,HUN,Candida guilliermondii,Itraconazole,0.3,-0.0547368421052605,4,True,3,cluster_3,v1,2026-07-08,93.24534161490683,82.91925465838509,88.08229813664596,high_burden_high_trajectory,44,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,CAN,Aspergillus niger species complex,Itraconazole,0.2222222222222222,-0.1161971830985836,9,True,3,cluster_3,v1,2026-07-08,87.81055900621118,87.96583850931677,87.88819875776397,high_burden_high_trajectory,45,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,BRA,Candida lusitaniae,Posaconazole,0.25,-0.0779220779220779,4,True,3,cluster_3,v1,2026-07-08,89.63509316770187,85.71428571428571,87.67468944099379,high_burden_high_trajectory,46,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,SGP,Candida parapsilosis,Itraconazole,0.1,-1.058893689054723,8,True,0,cluster_0,v1,2026-07-08,76.28105590062113,98.6413043478261,87.4611801242236,high_burden_high_trajectory,47,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,ARG,Candida guilliermondii,Itraconazole,0.4,-0.0263157894736604,5,True,3,cluster_3,v1,2026-07-08,97.12732919254658,77.01863354037268,87.07298136645963,high_burden_high_trajectory,48,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,ESP,Candida lusitaniae,Posaconazole,0.25,-0.0660377358490496,12,True,3,cluster_3,v1,2026-07-08,89.63509316770187,84.23913043478261,86.93711180124224,high_burden_high_trajectory,49,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,ITA,Aspergillus niger species complex,Itraconazole,0.1764705882352941,-0.1374045801526318,17,True,3,cluster_3,v1,2026-07-08,84.89906832298136,88.9751552795031,86.93711180124222,high_burden_high_trajectory,50,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,CAN,Candida krusei,Flucytosine,0.125,-0.4500000000000499,6,True,0,cluster_0,v1,2026-07-08,79.42546583850931,94.33229813664596,86.87888198757764,high_burden_high_trajectory,51,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,ARG,Candida lusitaniae,Itraconazole,0.1666666666666666,-0.1323617111316902,2,True,3,cluster_3,v1,2026-07-08,83.73447204968944,88.66459627329193,86.19953416149069,high_burden_high_trajectory,52,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,BRA,Cryptococcus neoformans,Posaconazole,0.217391304347826,-0.0721268489795714,23,True,3,cluster_3,v1,2026-07-08,87.30590062111801,84.93788819875776,86.12189440993788,high_burden_high_trajectory,53,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,GBR,Aspergillus fumigatus,Posaconazole,0.1111111111111111,-0.4999999999998309,18,True,0,cluster_0,v1,2026-07-08,77.63975155279503,94.48757763975155,86.0636645962733,high_burden_high_trajectory,54,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,DEU,Candida lusitaniae,Itraconazole,0.15,-0.1571428571428601,14,True,3,cluster_3,v1,2026-07-08,82.22049689440993,89.90683229813664,86.06366459627328,high_burden_high_trajectory,55,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,COL,Candida parapsilosis,Itraconazole,0.125,-0.2647234222634164,9,True,3,cluster_3,v1,2026-07-08,79.42546583850931,92.08074534161491,85.75310559006212,high_burden_high_trajectory,56,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,FRA,Candida lusitaniae,Itraconazole,0.1666666666666666,-0.1077358804003044,10,True,3,cluster_3,v1,2026-07-08,83.73447204968944,87.5,85.61723602484471,high_burden_high_trajectory,57,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,SVK,Candida glabrata,Posaconazole,0.25,-0.0470588235294106,16,True,3,cluster_3,v1,2026-07-08,89.63509316770187,81.48291925465838,85.55900621118013,high_burden_high_trajectory,58,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,ESP,Candida lusitaniae,Itraconazole,0.1363636363636363,-0.1673696711281062,8,True,3,cluster_3,v1,2026-07-08,80.74534161490683,90.29503105590062,85.52018633540374,high_burden_high_trajectory,59,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,THA,Aspergillus niger,Itraconazole,0.125,-0.2076271186440864,8,True,3,cluster_3,v1,2026-07-08,79.42546583850931,91.14906832298136,85.28726708074534,high_burden_high_trajectory,60,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,HKG,Candida albicans,Itraconazole,0.0833333333333333,-0.5000000000000611,12,True,0,cluster_0,v1,2026-07-08,73.68012422360249,95.3027950310559,84.49145962732919,high_trajectory,61,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,CZE,Candida guilliermondii,Posaconazole,0.25,-0.03488372093023,4,True,3,cluster_3,v1,2026-07-08,89.63509316770187,79.11490683229813,84.375,high_burden_high_trajectory,62,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,THA,Aspergillus niger species complex,Itraconazole,0.2,-0.0512722364911622,10,True,3,cluster_3,v1,2026-07-08,85.9860248447205,82.29813664596274,84.14208074534162,high_burden_high_trajectory,63,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
fungal,CAN,Candida tropicalis,Itraconazole,0.1666666666666666,-0.065420560747661,14,True,3,cluster_3,v1,2026-07-08,83.73447204968944,84.00621118012423,83.87034161490683,high_burden_high_trajectory,64,"Per pathogen type, rank static_burden_midpoint and -evolutionary_trajectory_slope as percentile scores; typology labels use top quartile (>=75th pct) thresholds: high_burden_high_trajectory, high_burden, high_trajectory, or moderate. Includes Stage 3 cluster_id for context."
