deliverable_level,pathogen_type,canonical_organism,burden_midpoint_weighted,rd_funding_usd_matched,burden_share,funding_share,funding_minus_burden_share,alignment_direction,organism_gap_rank,spearman_rho_burden_vs_funding,spearman_p_value,total_rd_funding_usd_prorated,methodology,prorata_caveat,version,date_added
organism,fungal,Candida krusei,0.0872468763464024,48358009.25786607,0.0764369504145028,0.0536682113070931,-0.0227687391074097,funding_share_below_burden_share,11.0,,,,Stage 6 organism-level burden_share vs funding_share; Hub Amount USD pro-rated per agent tag then split across matched surveillance organisms.,Amount USD divided by infectious-agent tag count per Hub methodology when multiple agents appear in one Categories cell. Organism-level totals further split each matched agent label equally across surveillance organisms in this project. Whether the export's single Amount USD is already internally pro-rated could not be verified locally.,v1,2026-07-08
organism,fungal,Cryptococcus neoformans var. grubii,0.053271918678526,62449059.14644444,0.0466715047808566,0.0693066020217812,0.0226350972409246,funding_share_exceeds_burden_share,12.0,,,,Stage 6 organism-level burden_share vs funding_share; Hub Amount USD pro-rated per agent tag then split across matched surveillance organisms.,Amount USD divided by infectious-agent tag count per Hub methodology when multiple agents appear in one Categories cell. Organism-level totals further split each matched agent label equally across surveillance organisms in this project. Whether the export's single Amount USD is already internally pro-rated could not be verified locally.,v1,2026-07-08
organism,fungal,Candida parapsilosis,0.037160832615378,48358009.25786607,0.03255658928929,0.0536682113070931,0.0211116220178031,funding_share_exceeds_burden_share,13.0,,,,Stage 6 organism-level burden_share vs funding_share; Hub Amount USD pro-rated per agent tag then split across matched surveillance organisms.,Amount USD divided by infectious-agent tag count per Hub methodology when multiple agents appear in one Categories cell. Organism-level totals further split each matched agent label equally across surveillance organisms in this project. Whether the export's single Amount USD is already internally pro-rated could not be verified locally.,v1,2026-07-08
organism,fungal,Cryptococcus neoformans var. neoformans,0.0625,62449059.14644444,0.0547562228123645,0.0693066020217812,0.0145503792094166,funding_share_exceeds_burden_share,14.0,,,,Stage 6 organism-level burden_share vs funding_share; Hub Amount USD pro-rated per agent tag then split across matched surveillance organisms.,Amount USD divided by infectious-agent tag count per Hub methodology when multiple agents appear in one Categories cell. Organism-level totals further split each matched agent label equally across surveillance organisms in this project. Whether the export's single Amount USD is already internally pro-rated could not be verified locally.,v1,2026-07-08
organism,fungal,Candida albicans,0.0458545342276501,48358009.25786607,0.0401731374900225,0.0536682113070931,0.0134950738170705,funding_share_exceeds_burden_share,15.0,,,,Stage 6 organism-level burden_share vs funding_share; Hub Amount USD pro-rated per agent tag then split across matched surveillance organisms.,Amount USD divided by infectious-agent tag count per Hub methodology when multiple agents appear in one Categories cell. Organism-level totals further split each matched agent label equally across surveillance organisms in this project. Whether the export's single Amount USD is already internally pro-rated could not be verified locally.,v1,2026-07-08
organism,fungal,Candida tropicalis,0.071826923076923,48358009.25786607,0.0629275360628251,0.0536682113070931,-0.009259324755732,funding_share_below_burden_share,16.0,,,,Stage 6 organism-level burden_share vs funding_share; Hub Amount USD pro-rated per agent tag then split across matched surveillance organisms.,Amount USD divided by infectious-agent tag count per Hub methodology when multiple agents appear in one Categories cell. Organism-level totals further split each matched agent label equally across surveillance organisms in this project. Whether the export's single Amount USD is already internally pro-rated could not be verified locally.,v1,2026-07-08
organism,fungal,Aspergillus niger,0.0605263157894736,43817071.86018095,0.0530270789340793,0.0486286327237045,-0.0043984462103747,funding_share_below_burden_share,17.0,,,,Stage 6 organism-level burden_share vs funding_share; Hub Amount USD pro-rated per agent tag then split across matched surveillance organisms.,Amount USD divided by infectious-agent tag count per Hub methodology when multiple agents appear in one Categories cell. Organism-level totals further split each matched agent label equally across surveillance organisms in this project. Whether the export's single Amount USD is already internally pro-rated could not be verified locally.,v1,2026-07-08
organism,fungal,Candida glabrata,0.0651357675355063,48358009.25786607,0.057065417603657,0.0536682113070931,-0.0033972062965639,funding_share_below_burden_share,18.0,,,,Stage 6 organism-level burden_share vs funding_share; Hub Amount USD pro-rated per agent tag then split across matched surveillance organisms.,Amount USD divided by infectious-agent tag count per Hub methodology when multiple agents appear in one Categories cell. Organism-level totals further split each matched agent label equally across surveillance organisms in this project. Whether the export's single Amount USD is already internally pro-rated could not be verified locally.,v1,2026-07-08
pathogen_type_summary,bacterial,,0.4747732331119014,16842499025.334,,,,summary_statistic,,,,16842499025.334,Stage 6 organism-level burden_share vs funding_share; Hub Amount USD pro-rated per agent tag then split across matched surveillance organisms.,Amount USD divided by infectious-agent tag count per Hub methodology when multiple agents appear in one Categories cell. Organism-level totals further split each matched agent label equally across surveillance organisms in this project. Whether the export's single Amount USD is already internally pro-rated could not be verified locally.,v1,2026-07-08
pathogen_type_summary,fungal,,1.1414227788167817,901054983.576,,,,summary_statistic,,0.082572282384477,0.7698612209463851,901054983.576,Stage 6 organism-level burden_share vs funding_share; Hub Amount USD pro-rated per agent tag then split across matched surveillance organisms.,Amount USD divided by infectious-agent tag count per Hub methodology when multiple agents appear in one Categories cell. Organism-level totals further split each matched agent label equally across surveillance organisms in this project. Whether the export's single Amount USD is already internally pro-rated could not be verified locally.,v1,2026-07-08
